bedrooms,bathrooms,bathroomsFull,bathroomsThreeQuarter,bathroomsHalf,bathroomsOneQuarter,bathroomsPartial,mainLevelBathrooms,rooms,basement,flooring,heating,hasHeating,cooling,hasCooling,appliances,laundryFeatures,fireplaces,fireplaceFeatures,hasFireplace,furnished,commonWalls,buildingArea,livingArea,aboveGradeFinishedArea,belowGradeFinishedArea,parking,parkingFeatures,garageSpaces,coveredSpaces,hasAttachedGarage,hasGarage,openParkingSpaces,hasOpenParking,carportSpaces,hasCarport,otherParking,accessibilityFeatures,levels,stories,entryLevel,entryLocation,hasPrivatePool,hasSpa,spaFeatures,exteriorFeatures,patioAndPorchFeatures,fencing,view,hasView,hasWaterfrontView,waterfrontFeatures,frontageType,frontageLength,topography,woodedArea,vegetation,canRaiseHorses,lotSize,lotSizeDimensions,otherStructures,additionalParcelsDescription,hasAdditionalParcels,parcelNumber,hasAttachedProperty,hasLandLease,landLeaseAmount,zoning,zoningDescription,homeType,architecturalStyle,constructionMaterials,foundationDetails,roofType,windowFeatures,propertyCondition,isNewConstruction,yearBuiltEffective,builderModel,hasHomeWarranty,electric,hasElectricOnProperty,gas,sewer,waterSources,utilities,greenBuildingVerificationType,greenEnergyEfficient,greenIndoorAirQuality,greenSustainability,greenWaterConservation,numberOfUnitsInCommunity,numberOfUnitsVacant,storiesTotal,hasPetsAllowed,hasRentControl,buildingFeatures,structureType,buildingName,elementarySchool,elementarySchoolDistrict,middleOrJuniorSchool,middleOrJuniorSchoolDistrict,highSchool,highSchoolDistrict,securityFeatures,communityFeatures,isSeniorCommunity,cityRegion,listingId,buildingAreaSource,otherFacts,zipcode,streetAddress,city,state,latitude,longitude,price,homeStatus,photoCount,imageId,description
3,1,1,0,0,0,,,[],Finished,"['Carpet', 'Hardwood']",['Forced air'],True,['Central'],True,"['Disposal', 'Water Softener - Owned']",,,,,False,,,1600.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Other'],,,['Park'],True,,,,,,,,False,0.32 acres,,,,False,0702721230043,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,2009,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Cul De Sac'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link, Full'}, {'name': 'HandicapAccess', 'value': 'Wheelchair Ramp'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,941 Dayton Ave,Saint Paul Park,MN,44.840801,-92.981688,219900.0,SOLD,0,55071_61,"Recently sold: $219,900. "
2,2,1,0,1,0,,,[],,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,1168.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,0,,,,,,['Other'],,,,,,,,,,,,False,0.04 acres,,,,False,0702721230010,False,False,,,,Townhouse,,,['Concrete'],Asphalt,,,False,1982,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'taxes_annual', 'value': '1350'}, {'name': 'original_listhub_key', 'value': '3yd-RMLSMN-4988281'}]",55071,818 Hastings Ave,Saint Paul Park,MN,44.843504,-92.982634,144900.0,SOLD,6,55071_62,"Recently sold: $144,900. This 2BR/2BA townhome is sure to please! Updates include: newer flooring, carpet, kitchen &amp; baths! 42&quot; wide steps lead you to the upper level loft, 2 bedrooms and newly remodeled full bath-balcony off owner's room overlooking the pretty yard!"
3,2,2,0,0,0,,,[],,"['Hardwood', 'Tile']",['Forced air'],True,,,"['Exhaust Fan/Hood', 'Disposal', 'Water Softener - Owned', 'Furnace Humidifier', 'Air-To-Air Exchanger', 'Central Vacuum']",,,,True,False,,,1960.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,0.09 acres,,,,False,1202722330062,False,False,,Residential-Single,,Townhouse,,,['Concrete'],Asphalt,,,False,2003,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window, Washer/Dryer Hookup, In-Ground Sprinkler'}, {'name': 'BathDesc', 'value': 'Full Master, Whirlpool, Upper Level Full Bath, Separate Tub & Shower'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Garage Door Opener, Driveway - Concrete'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age 8 Years or Less'}, {'name': 'SpecialSearch', 'value': 'Main Floor Laundry, Main Floor Bedroom, All Living Facilities on One Level'}, {'name': 'FrontageFeet', 'value': 'City, No Outlet/Dead End'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'AmenitiesShared', 'value': 'Lawn Sprinkler'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,44 E Pullman Ave,Saint Paul Park,MN,44.836316,-93.001407,242000.0,SOLD,0,55071_63,"Recently sold: $242,000. "
2,1,,,,,,,,,"['Hardwood', 'Linoleum / Vinyl']",['Wall'],True,,,,,,,,False,,,744.0,,,,"['Attached Garage', 'Detached Garage']",1,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,0.26 acres,,,,False,0702721320025,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,1000 Dayton Ave,Saint Paul Park,MN,44.840161,-92.980851,180000.0,SOLD,0,55071_64,"Recently sold: $180,000. "
3,2,1,0,1,0,,,[],Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,['Exhaust Fan/Hood'],,,,False,False,,,1082.0,,,,['Detached Garage'],1,,False,True,,False,,False,,,,1,,,False,False,,['Wood'],,,,,False,,,,,,,False,0.16 acres,,,,False,1202722120052,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,South Washington County,,South Washington County,,South Washington County,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Other'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,635 Portland Ave,Saint Paul Park,MN,44.846428,-92.990391,180000.0,SOLD,26,55071_65,"Recently sold: $180,000. This quaint home is cheaper then rent.  This home has been updated and has a great yard for entertaining that is fenced in. This home is used as a 2 bedroom and 2 bath, perfect for the new home owner or someone wishing to downsize.  This home can be a 3 bedroom since there is an egress window in the basement."
2,2,1,1,0,0,,,[],Partial Finished,['Hardwood'],['Forced air'],True,,,"['Dishwasher', 'Dryer', 'Freezer', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1138.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,,,,"['Metal', 'Vinyl']",,,,,,,,,,,,False,0.32 acres,,,,False,1202722440042,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Insulated Garage, Garage Door Opener, Heated Garage'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'OutBuildings', 'value': 'Shop, Storage Shed'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Pitched, Age 8 Years or Less'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'TaxYear', 'value': '2017.00'}]",55071,1226 Ashland Ave,Saint Paul Park,MN,44.835524,-92.986627,185400.0,SOLD,0,55071_66,"Recently sold: $185,400. "
5,3,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,1160.0,,,,"['Attached Garage', 'Detached Garage']",3,,False,True,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,0.34 acres,,,,False,1202722230043,False,False,,,,Apartment,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,[],55071,944 1st St,Saint Paul Park,MN,44.840631,-93.000384,295000.0,SOLD,0,55071_67,"Recently sold: $295,000. "
2,1,0,0,0,0,,,[],,,,,['Other'],True,,,,,,False,,,700.0,,,,['Attached Garage'],,,False,,,False,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,False,,False,False,,,,Apartment,,,,,,,False,,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,"[{'name': None, 'value': 'Cooling System: Air Conditioning'}, {'name': None, 'value': 'Electricity not included in rent'}, {'name': None, 'value': 'Garbage included in rent'}, {'name': None, 'value': 'Gas not included in rent'}, {'name': None, 'value': 'Parking Type: Garage'}, {'name': None, 'value': 'Sewage included in rent'}]",55071,944 1st St APT 2,Saint Paul Park,MN,44.840631,-93.000384,295000.0,SOLD,12,55071_68,"Recently sold: $295,000. This is a clean unit in Triplex located in a nice quiet neighborhood. Blocks from the Mississippi with multiple parks and trails nearby. Located on a large corner lot and each unit has its own garage stall. Email brandonmcgilberry@gmail.com for more information and to set up showing.

Owner pays trash and sewer. Tenant responsible for electric and gas."
2,2,1,1,0,0,,,[],Partial Finished,['Tile'],['Forced air'],True,['None'],True,"['Dryer', 'Refrigerator', 'Washer']",,,,,False,,,1012.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Vinyl'],,,,,,,,,,,,False,0.13 acres,,,,False,1202722210086,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Kitchen Window, Washer/Dryer Hookup'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,709 4th St,Saint Paul Park,MN,44.845594,-92.996925,220000.0,SOLD,21,55071_69,"Recently sold: $220,000. Great home in quiet neighborhood.  Currently has 2 BR &amp; 1 full bath; 3/4 bath to be completed by 6/5/2018.  Lower lvl is roughed in, just a little work to add 2 more bedrooms &amp; a family room. Nice sized lot and yard. Grass seeding underway, new walkway installed to street, etc. Seller would consider finishing LL at an additional cost. The main floor has an updated kit. &amp; nice sized BR's &amp; full bath. Come and see all of the possibilities in this great home."
3,2,1,1,0,0,,,[],Partial,"['Hardwood', 'Tile']",['Forced air'],True,,,['Water Softener - Owned'],,,,,False,,,1640.0,,,,,,,False,,,False,,False,,,,,,,,,,"['Metal', 'Vinyl']",,,,,,,,,,,,False,0.22 acres,,,,False,1802721230096,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'GarageDescription', 'value': 'Driveway - Asphalt, Tuckunder'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Fence', 'value': 'Chain Link'}, {'name': 'Style', 'value': '(SF) Four or More Level Split'}]",55071,1324 Gary Dr,Saint Paul Park,MN,44.82916,-92.982092,231000.0,SOLD,20,55071_70,"Recently sold: $231,000. Beautifully maintained, 3 bedroom, 2 bath home.  Desirable hardwood floors and newer carpet.  Updated warm neutrals on main and upper levels.   Main level walkout to refinished deck (2017) and great, large fenced-in backyard.  SS appliances in kitchen.  Office space.  3 bedrooms on same level.  Storage shed.  Walking distance to school, parks.  Within minutes of Highway 61.  Excellent home, clean, move-in-ready!"
2,2,0,0,0,0,,,,Partially finished,['Hardwood'],['Other'],True,['None'],True,,,,,True,False,,,1238.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,True,,,,,,,False,1.11 acres,,,,False,2402722210004,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1946,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,9100 Grey Cloud Island Dr S,Saint Paul Park,MN,44.817408,-92.997413,270000.0,SOLD,0,55071_71,"Recently sold: $270,000. "
2,2,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,720.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Wood'],,,,,,,,,,,,False,0.35 acres,,,,False,2402722340005,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,9877 Grey Cloud Island Dr S,Saint Paul Park,MN,44.806431,-92.998651,205000.0,SOLD,0,55071_72,"Recently sold: $205,000. "
3,1,,,,,,,,Finished,"['Hardwood', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,1300.0,,,,"['Attached Garage', 'Detached Garage']",2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.22 acres,,,,False,0702721340009,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,South Washington County 833,,South Washington County 833,,South Washington County 833,,,False,Saint Paul Park,,,[],55071,1585 13th Ave,Saint Paul Park,MN,44.835958,-92.977552,148000.0,SOLD,12,55071_73,"Recently sold: $148,000. Excellent family home in a quiet, convenient neighborhood. 3 good sized bedrooms on the main flr, separate dining room, bright living room and spacious family room. Downstairs nonconforming 4thBR/Office off spacious family room."
2,1,1,0,0,0,,,[],Finished,['Hardwood'],['Forced air'],True,,,"['Dryer', 'Microwave', 'Refrigerator', 'Washer']",,,,,False,,,1660.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.26 acres,,,,False,0702721320053,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'AmenitiesUnit', 'value': 'Natural Woodwork, Kitchen Window'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Driveway - Asphalt'}, {'name': 'BathDesc', 'value': 'Main Floor Full Bath'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'Style', 'value': '(SF) One Story'}, {'name': 'SpecialSearch', 'value': 'Main Floor Bedroom'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2017.00'}]",55071,1119 Selby Ave,Saint Paul Park,MN,44.83768,-92.983101,209300.0,SOLD,24,55071_74,"Recently sold: $209,300. Well kept and updated one story home.  Kitchen remodeled in 2012 with Silestone countertops and oak floors.  Steel siding with transferable warranty done in 2001.  New windows in 2001.  New furnace in 2013. New water heater and softener in 2014.   Nice 3 season porch and back yard.  Lower level den could be bedroom if convert window to egress window.   Quiet area close to parks."
3,2,0,0,0,0,,,,,"['Carpet', 'Hardwood']",['Other'],True,['Central'],True,,,,,True,False,,,1960.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,['Vinyl'],,,,,False,,,,,,,False,0.09 acres,,,,False,1202722330033,False,False,,,,Townhouse,,,['Concrete'],Asphalt,,,False,2005,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,43 E 13th Ave,Saint Paul Park,MN,44.835019,-93.001331,250000.0,SOLD,0,55071_75,"Recently sold: $250,000. "
3,2,1,1,0,0,,,[],Finished,"['Hardwood', 'Tile']",['Forced air'],True,,,"['Cooktop', 'Disposal']",,,,True,False,,,1843.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,,,,,,,"['Metal', 'Stone']",,,,,,,,,,,,False,0.2 acres,,,,False,1802721220114,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Garage Door Opener, Driveway - Concrete'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'FrontageFeet', 'value': 'Paved Streets, City, Curbs'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Age Over 8 Years'}, {'name': 'Fence', 'value': 'Partial, Chain Link'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath'}, {'name': 'OutBuildings', 'value': 'Storage Shed, Gazebo'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'Style', 'value': '(SF) Four or More Level Split'}, {'name': 'TaxYear', 'value': '2018.00'}]",55071,1537 Selby Ave,Saint Paul Park,MN,44.830064,-92.982035,225000.0,SOLD,27,55071_76,"Recently sold: $225,000. This home has been lovingly cared for by the same owners since 1991. Property features beautiful hardwood floors, 3 bedrooms on one level, lower level family room with fireplace, tons of storage, maintenance free exterior, fenced in backyard, patio area with gazebo, nicely landscaped lot, storage shed and much more. Perfect starter home in hard to find price range. With a few cosmetic updates, this one will shine."
3,2,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Wall'],True,,,,,,,True,False,,,1620.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Stucco'],,,,,,,,,,,,False,1.97 acres,,,,False,2402722210010,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1953,,False,,,,,,,,,,,,,,,True,False,,Ranch,,,,,,,,,,False,Saint Paul Park,,,[],55071,9055 Grey Cloud Island Dr S,Saint Paul Park,MN,44.817655,-92.995859,240000.0,SOLD,0,55071_77,"Recently sold: $240,000. "
2,2,1,0,1,0,,,[],,,['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven']",,,,True,False,,,1422.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,0,,,,,,"['Brick', 'Stone', 'Vinyl']",,,,,,,,,,,,False,,,,,False,1202722320110,False,False,,,,Townhouse,,,['Slab'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': 'central_air_desc', 'value': 'Central A/C'}, {'name': 'architectural_style', 'value': 'Other'}, {'name': 'has_lawn_fl', 'value': 'Y'}, {'name': 'has_ceiling_fan_fl', 'value': 'Y'}, {'name': 'has_sprinkler_system_fl', 'value': 'Y'}, {'name': 'taxes_annual', 'value': '1864'}]",55071,36 River Woods Dr W,Saint Paul Park,MN,44.839028,-93.0034,169900.0,SOLD,19,55071_78,"Recently sold: $169,900. This spacious town home is in beautiful condition! Nice-sized dining room allows for a great open area for entertaining. Custom gas fireplace in the living room includes storage &amp; an area for mounting a flat-screen tv. Kitchen has a center island &amp; a breakfast bar. Upper level has 2 BR &amp; a loft. Master BR includes a large walk-in closet &amp; walk-through bath. Upper-level laundry room w/ new washer and hotwater heater. Home is located near the Mississippi River &amp; faces east &amp; includes a patio."
3,2,0,0,0,0,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,['Central'],True,"['Dishwasher', 'Dryer', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,,False,,,1437.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,1,,,,,,['Brick'],,,,,,,,,,,,False,0.24 acres,,,,False,1202722110021,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,South Washington County #833,,South Washington County #833,,South Washington County #833,,,False,Saint Paul Park,,,[],55071,798 Holley Ave,Saint Paul Park,MN,44.844322,-92.988082,225000.0,SOLD,18,55071_79,"Recently sold: $225,000. "
3,1,1,0,0,0,,,[],Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,1707.0,,,,['Detached Garage'],2,,False,True,,False,,False,,,,1,,,,,,['Metal'],,,,,,,,,,,,False,0.32 acres,,,,False,1202722410077,False,False,,Residential-Single,,Single Family,,,['Concrete Block'],Asphalt,,,False,1930,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,"[{'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Style', 'value': '(SF) One 1/2 Stories'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'TaxYear', 'value': '2017.00'}]",55071,1039 Laurel Ave,Saint Paul Park,MN,44.839035,-92.98601,205000.0,SOLD,0,55071_80,"Recently sold: $205,000. "
3,2,,,,,,,,Finished,"['Carpet', 'Linoleum / Vinyl']",['Forced air'],True,,,,,,,,False,,,1168.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,,,,['Metal'],,,,,,,,,,,,False,0.24 acres,,,,False,1302722110048,False,False,,,,Single Family,,,['Concrete Block'],Asphalt,,,False,1987,,False,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,False,Saint Paul Park,,,[],55071,1418 Laurel Ave,Saint Paul Park,MN,44.832631,-92.984966,240000.0,SOLD,0,55071_81,"Recently sold: $240,000. "
3,2,1,0,1,0,,,[],None,,['Forced air'],True,"['Central', 'Other']",True,"['Dishwasher', 'Dryer', 'Garbage disposal', 'Microwave', 'Range / Oven', 'Refrigerator', 'Washer']",,,,True,False,,,1590.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,2,,,False,False,,"['Brick', 'Stone', 'Vinyl']",,,,,False,,,,,,,False,,,,,False,1202722320106,False,False,,,,Townhouse,,,['Slab'],Other,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,833 - South Washington County,,833 - South Washington County,,833 - South Washington County,,,False,Saint Paul Park,,,"[{'name': None, 'value': 'Cable-ready'}, {'name': None, 'value': 'Dining Area'}, {'name': None, 'value': 'Eat-in Kitchen'}, {'name': None, 'value': 'High Ceilings'}, {'name': None, 'value': 'New Carpet'}, {'name': None, 'value': 'Oven/Range'}]",55071,22 River Woods Dr W,Saint Paul Park,MN,44.839058,-93.002892,182900.0,SOLD,14,55071_82,"Recently sold: $182,900. "
2,2,1,0,1,0,,,,,,['Other'],True,,,,,,,,False,,,1540.0,,,,['Attached Garage'],1,,False,True,,False,,False,,,,2,,,,,,,,,,,,,,,,,,False,,,,,False,1202722320097,False,False,,,,Townhouse,,,['Slab'],,,,False,,,False,,,,,,,,,,,,,,,True,False,,Other,,,,,,,,,,False,Saint Paul Park,,,[],55071,12 River Woods Dr W,Saint Paul Park,MN,44.839058,-93.002892,177500.0,SOLD,1,55071_83,"Recently sold: $177,500. Mint condition end unit! 2br, 2bath, 2 car in convenient location! Look out your living room window to a row of trees! Move in ready with newer flooring, paint, newer light fixtures and newer plumbing fixtures. Spacious living room/dining and kitchen areas. Low association dues easy on the budget, yet good prompt snow and lawn care is a win win!"
3,1,0,0,0,0,,,[],"Full, Daylight/Lookout Windows","['Carpet', 'Hardwood']",['Forced air'],True,['Central'],True,"['Range', 'Dishwasher', 'Refrigerator', 'Washer', 'Dryer']",,,,True,False,,,1410.0,,,,['Attached Garage'],2,,False,True,,False,,False,,,,,,,False,False,,"['Brick', 'Stone', 'Wood']",,,,,False,,,,,,,False,0 acres,,,,False,1802721230064,False,False,,Residential-Single Family,,Single Family,,,['Concrete Block'],Asphalt,,,False,1967,,False,,,,['City Sewer/Connected'],,,,,,,,,,,True,False,,Split level,,,South Washington 833,,South Washington 833,,South Washington 833,,,False,Saint Paul Park,5548836,,"[{'name': 'AmenitiesUnit', 'value': 'Deck'}, {'name': 'Exterior', 'value': 'Brick/Stone, Wood'}, {'name': 'Fuel', 'value': 'Natural Gas'}, {'name': 'GarageDescription', 'value': 'Attached Garage'}, {'name': 'Fence', 'value': 'Wood, Wire'}, {'name': 'SpecialSearch', 'value': '3 BR on One Level'}, {'name': 'HeatingDescription', 'value': 'Forced Air'}, {'name': 'PresentUse', 'value': 'Yearly'}, {'name': 'Roof', 'value': 'Asphalt Shingles'}, {'name': 'OutBuildings', 'value': 'Storage Shed'}, {'name': 'DiningRoomDescription', 'value': 'Eat In Kitchen'}, {'name': 'FrontageFeet', 'value': 'City'}, {'name': 'Water', 'value': 'City Water/Connected'}, {'name': 'BathDesc', 'value': 'Upper Level Full Bath'}, {'name': 'CONSTRUCTIONSTATUS', 'value': 'Previously Owned'}, {'name': 'Status', 'value': 'Active'}, {'name': 'TaxYear', 'value': '2020.00'}, {'name': 'PowerCompanyName', 'value': 'Xcel Energy'}]",55071,1412 Gary Dr,Saint Paul Park,MN,44.828664,-92.981094,254900.0,FOR_SALE,25,55071_84,"For sale: $254,900. Extremely well maintained, this home offers three bedrooms on one level. Just blocks from Heritage, Whitbred, and Belden parks. Large, eat in kitchen, fenced back yard, large deck for sunny afternoons. Oversized two car garage is heated and insulated. Storage shed. Newer roof and windows, concrete drive way, updated washer dryer, updated water heater."
